2.797	0.4107023	-0.3306421
2.805	0.4080495	-0.3325526
2.813	0.4053815	-0.3344442
2.821	0.4026984	-0.3363167
2.829	0.4000004	-0.3381702
2.837	0.3972877	-0.3400044
2.845	0.3945604	-0.3418194
2.853	0.3918187	-0.3436151
2.861	0.3890626	-0.3453913
2.869	0.3862925	-0.3471479
2.877	0.3835083	-0.348885
2.885	0.3807104	-0.3506024
2.893	0.3778987	-0.3523001
2.901	0.3750736	-0.3539779
2.909	0.3722351	-0.3556359
2.917	0.3693835	-0.3572738
2.925	0.3665188	-0.3588917
2.933	0.3636413	-0.3604895
2.941	0.360751	-0.3620671
2.949	0.3578483	-0.3636244
2.957	0.3549331	-0.3651614
2.965	0.3520057	-0.366678
2.973	0.3490663	-0.3681741
2.981	0.346115	-0.3696497
2.989	0.343152	-0.3711047
2.997	0.3401774	-0.3725391
3.005	0.3371914	-0.3739527
3.013	0.3341942	-0.3753456
3.021	0.3311859	-0.3767176
3.029	0.3281668	-0.3780687
3.037	0.3251369	-0.3793989
3.045	0.3220964	-0.380708
3.053	0.3190456	-0.3819961
3.061	0.3159846	-0.3832631
3.069	0.3129135	-0.384509
3.077	0.3098325	-0.3857336
3.085	0.3067418	-0.3869369
3.093	0.3036415	-0.3881189
3.101	0.3005319	-0.3892796
3.109	0.2974131	-0.3904188
3.117	0.2942853	-0.3915366
3.125	0.2911486	-0.392633
3.133	0.2880032	-0.3937077
3.141	0.2848493	-0.3947609
3.149	0.2816871	-0.3957925
3.157	0.2785167	-0.3968024
3.165	0.2753383	-0.3977906
3.173	0.2721521	-0.398757
3.181	0.2689583	-0.3997017
3.189	0.2657569	-0.4006246
3.197	0.2625483	-0.4015257
3.205	0.2593326	-0.4024049
3.213	0.2561099	-0.4032622
3.221	0.2528805	-0.4040975
3.229	0.2496444	-0.4049109
3.237	0.2464019	-0.4057024
3.245	0.2431532	-0.4064718
3.253	0.2398984	-0.4072192
3.261	0.2366378	-0.4079445
3.269	0.2333714	-0.4086477
3.277	0.2300995	-0.4093289
3.285	0.2268222	-0.4099879
3.293	0.2235397	-0.4106249
3.301	0.2202523	-0.4112396
3.309	0.2169599	-0.4118322
3.317	0.213663	-0.4124026
3.325	0.2103616	-0.4129508
3.333	0.2070558	-0.4134768
3.341	0.203746	-0.4139806
3.349	0.2004322	-0.4144621
3.357	0.1971147	-0.4149215
3.365	0.1937935	-0.4153585
3.373	0.190469	-0.4157734
3.381	0.1871412	-0.4161659
3.389	0.1838104	-0.4165362
3.397	0.1804767	-0.4168843
3.405	0.1771403	-0.4172101
3.413	0.1738014	-0.4175136
3.421	0.1704601	-0.4177949
3.429	0.1671167	-0.4180539
3.437	0.1637713	-0.4182907
3.445	0.1604241	-0.4185052
3.453	0.1570753	-0.4186975
3.461	0.153725	-0.4188675
3.469	0.1503735	-0.4190154
3.477	0.1470209	-0.419141
3.485	0.1436673	-0.4192444
3.493	0.140313	-0.4193256
3.501	0.1369581	-0.4193846
3.509	0.1336029	-0.4194215
3.517	0.1302475	-0.4194362
3.525	0.126892	-0.4194288
3.533	0.1235367	-0.4193993
3.541	0.1201817	-0.4193477
3.549	0.1168272	-0.4192741
3.557	0.1134733	-0.4191783
3.565	0.1101204	-0.4190606
3.573	0.1067684	-0.4189209
3.581	0.1034177	-0.4187592
3.589	0.1000683	-0.4185755
3.597	0.09672053	-0.4183699
3.605	0.09337447	-0.4181425
3.613	0.09003031	-0.4178931
3.621	0.08668824	-0.417622
3.629	0.08334842	-0.417329
3.637	0.08001103	-0.4170143
3.645	0.07667625	-0.4166779
3.653	0.07334424	-0.4163198
3.661	0.07001519	-0.41594
3.669	0.06668926	-0.4155386
3.677	0.06336663	-0.4151157
3.685	0.06004747	-0.4146712
3.693	0.05673195	-0.4142052
3.701	0.05342024	-0.4137178
3.709	0.05011252	-0.413209
3.717	0.04680895	-0.4126788
3.725	0.04350971	-0.4121274
3.733	0.04021497	-0.4115546
3.741	0.03692489	-0.4109607
3.749	0.03363966	-0.4103456
3.757	0.03035942	-0.4097094
3.765	0.02708436	-0.4090521
3.773	0.02381464	-0.4083738
3.781	0.02055044	-0.4076746
3.789	0.01729191	-0.4069545
3.797	0.01403922	-0.4062136
3.805	0.01079254	-0.4054519
3.813	0.007552045	-0.4046694
3.821	0.004317888	-0.4038663
3.829	0.001090239	-0.4030427
3.837	-0.002130739	-0.4021984
3.845	-0.005344882	-0.4013338
3.853	-0.008552025	-0.4004487
3.861	-0.01175201	-0.3995433
3.869	-0.01494466	-0.3986176
3.877	-0.01812983	-0.3976717
3.885	-0.02130736	-0.3967057
3.893	-0.02447707	-0.3957196
3.901	-0.02763882	-0.3947135
3.909	-0.03079243	-0.3936875
3.917	-0.03393776	-0.3926417
3.925	-0.03707465	-0.3915761
3.933	-0.04020293	-0.3904908
3.941	-0.04332245	-0.3893859
3.949	-0.04643305	-0.3882614
3.957	-0.04953458	-0.3871175
3.965	-0.05262688	-0.3859542
3.973	-0.0557098	-0.3847716
3.981	-0.05878317	-0.3835698
3.989	-0.06184686	-0.3823489
3.997	-0.06490071	-0.3811089
4.005	-0.06794455	-0.3798499
4.013	-0.07097825	-0.3785721
4.021	-0.07400166	-0.3772754
4.029	-0.07701461	-0.3759601
4.037	-0.08001697	-0.3746261
4.045	-0.08300858	-0.3732736
4.053	-0.0859893	-0.3719027
4.061	-0.08895897	-0.3705134
4.069	-0.09191746	-0.3691059
4.077	-0.09486462	-0.3676802
4.085	-0.0978003	-0.3662365
4.093	-0.1007244	-0.3647747
4.101	-0.1036366	-0.3632952
4.109	-0.106537	-0.3617978
4.117	-0.1094254	-0.3602828
4.125	-0.1123015	-0.3587501
4.133	-0.1151653	-0.3572
4.141	-0.1180167	-0.3556326
4.149	-0.1208554	-0.3540478
4.157	-0.1236814	-0.3524459
4.165	-0.1264945	-0.3508269
4.173	-0.1292946	-0.349191
4.181	-0.1320815	-0.3475382
4.189	-0.1348551	-0.3458687
4.197	-0.1376153	-0.3441825
4.205	-0.140362	-0.3424797
4.213	-0.143095	-0.3407606
4.221	-0.1458141	-0.3390251
4.229	-0.1485193	-0.3372734
4.237	-0.1512105	-0.3355057
4.245	-0.1538874	-0.3337219
4.253	-0.15655	-0.3319223
4.261	-0.1591981	-0.3301069
4.269	-0.1618316	-0.3282759
4.277	-0.1644505	-0.3264294
4.285	-0.1670545	-0.3245674
4.293	-0.1696435	-0.3226902
4.301	-0.1722175	-0.3207978
4.309	-0.1747762	-0.3188903
4.317	-0.1773197	-0.3169679
4.325	-0.1798477	-0.3150307
4.333	-0.1823601	-0.3130788
4.341	-0.1848569	-0.3111123
4.349	-0.1873379	-0.3091314
4.357	-0.189803	-0.3071362
4.365	-0.192252	-0.3051267
4.373	-0.194685	-0.3031032
4.381	-0.1971016	-0.3010657
4.389	-0.199502	-0.2990143
4.397	-0.2018858	-0.2969493
4.405	-0.2042531	-0.2948707
4.413	-0.2066037	-0.2927787
4.421	-0.2089376	-0.2906734
4.429	-0.2112545	-0.2885548
4.437	-0.2135544	-0.2864232
4.445	-0.2158372	-0.2842787
4.453	-0.2181028	-0.2821214
4.461	-0.2203511	-0.2799514
4.469	-0.222582	-0.2777689
4.477	-0.2247954	-0.275574
4.485	-0.2269912	-0.2733668
4.493	-0.2291692	-0.2711475
4.501	-0.2313295	-0.2689162
4.509	-0.2334719	-0.266673
4.517	-0.2355962	-0.2644181
4.525	-0.2377025	-0.2621517
4.533	-0.2397906	-0.2598737
4.541	-0.2418605	-0.2575845
4.549	-0.2439119	-0.2552841
4.557	-0.245945	-0.2529727
4.565	-0.2479595	-0.2506503
4.573	-0.2499554	-0.2483172
4.581	-0.2519325	-0.2459735
4.589	-0.2538909	-0.2436193
4.597	-0.2558304	-0.2412548
4.605	-0.257751	-0.2388801
4.613	-0.2596525	-0.2364953
4.621	-0.2615349	-0.2341006
4.629	-0.263398	-0.2316962
4.637	-0.265242	-0.2292821
4.645	-0.2670665	-0.2268586
4.653	-0.2688717	-0.2244258
4.661	-0.2706573	-0.2219837
4.669	-0.2724234	-0.2195326
4.677	-0.2741698	-0.2170726
4.685	-0.2758965	-0.2146039
4.693	-0.2776035	-0.2121265
4.701	-0.2792905	-0.2096407
4.709	-0.2809577	-0.2071466
4.717	-0.2826049	-0.2046443
4.725	-0.284232	-0.2021341
4.733	-0.285839	-0.1996159
4.741	-0.2874258	-0.19709
4.749	-0.2889924	-0.1945566
4.757	-0.2905387	-0.1920157
4.765	-0.2920646	-0.1894676
4.773	-0.2935702	-0.1869124
4.781	-0.2950552	-0.1843502
4.789	-0.2965197	-0.1817811
4.797	-0.2979637	-0.1792054
4.805	-0.299387	-0.1766232
4.813	-0.3007896	-0.1740346
4.821	-0.3021715	-0.1714398
4.829	-0.3035327	-0.168839
4.837	-0.304873	-0.1662322
4.845	-0.3061924	-0.1636197
4.853	-0.3074909	-0.1610016
4.861	-0.3087684	-0.158378
4.869	-0.3100249	-0.1557491
4.877	-0.3112604	-0.1531151
4.885	-0.3124747	-0.150476
4.893	-0.313668	-0.1478322
4.901	-0.31484	-0.1451836
4.909	-0.3159909	-0.1425305
4.917	-0.3171205	-0.1398731
4.925	-0.3182288	-0.1372114
4.933	-0.3193159	-0.1345456
4.941	-0.3203816	-0.1318759
4.949	-0.3214259	-0.1292025
4.957	-0.3224488	-0.1265254
4.965	-0.3234503	-0.1238449
4.973	-0.3244303	-0.1211611
4.981	-0.3253888	-0.1184742
4.989	-0.3263259	-0.1157842
4.997	-0.3272414	-0.1130914
5.005	-0.3281353	-0.110396
5.013	-0.3290077	-0.107698
5.021	-0.3298585	-0.1049976
5.029	-0.3306877	-0.1022951
5.037	-0.3314952	-0.09959044
5.045	-0.3322811	-0.0968839
5.053	-0.3330453	-0.09417561
5.061	-0.3337879	-0.09146573
5.069	-0.3345088	-0.0887544
5.077	-0.335208	-0.08604179
5.085	-0.3358855	-0.08332804
5.093	-0.3365412	-0.08061332
5.101	-0.3371753	-0.07789777
5.109	-0.3377876	-0.07518156
5.117	-0.3383782	-0.07246483
5.125	-0.338947	-0.06974775
5.133	-0.3394941	-0.06703046
5.141	-0.3400195	-0.06431312
5.149	-0.3405231	-0.06159588
5.157	-0.341005	-0.0588789
5.165	-0.3414652	-0.05616233
5.173	-0.3419036	-0.05344633
5.181	-0.3423204	-0.05073104
5.189	-0.3427153	-0.04801663
5.197	-0.3430886	-0.04530324
5.205	-0.3434402	-0.04259103
5.213	-0.3437701	-0.03988015
5.221	-0.3440783	-0.03717076
5.229	-0.3443648	-0.034463
5.237	-0.3446297	-0.03175703
5.245	-0.3448729	-0.02905301
5.253	-0.3450946	-0.02635107
5.261	-0.3452946	-0.02365138
5.269	-0.345473	-0.02095408
5.277	-0.3456298	-0.01825934
5.285	-0.3457651	-0.01556728
5.293	-0.3458789	-0.01287808
5.301	-0.3459712	-0.01019188
5.309	-0.346042	-0.00750882
5.317	-0.3460913	-0.004829061
5.325	-0.3461193	-0.002152751
5.333	-0.3461258	0.0005199637
5.341	-0.346111	0.003188933
5.349	-0.3460748	0.005854008
5.357	-0.3460173	0.008515041
5.365	-0.3459386	0.01117188
5.373	-0.3458386	0.01382439
5.381	-0.3457174	0.01647241
5.389	-0.345575	0.0191158
5.397	-0.3454115	0.02175442
5.405	-0.345227	0.02438811
5.413	-0.3450213	0.02701673
5.421	-0.3447947	0.02964014
5.429	-0.3445471	0.03225819
5.437	-0.3442786	0.03487074
5.445	-0.3439892	0.03747764
5.453	-0.343679	0.04007875
5.461	-0.343348	0.04267393
5.469	-0.3429962	0.04526304
5.477	-0.3426238	0.04784592
5.485	-0.3422307	0.05042245
5.493	-0.341817	0.05299248
5.501	-0.3413828	0.05555586
5.509	-0.3409281	0.05811247
5.517	-0.340453	0.06066215
5.525	-0.3399576	0.06320477
5.533	-0.3394418	0.0657402
5.541	-0.3389057	0.06826829
5.549	-0.3383495	0.0707889
5.557	-0.3377731	0.07330191
5.565	-0.3371767	0.07580716
5.573	-0.3365602	0.07830454
5.581	-0.3359238	0.08079389
5.589	-0.3352676	0.08327509
5.597	-0.3345915	0.085748
5.605	-0.3338956	0.08821249
5.613	-0.3331801	0.09066842
5.621	-0.3324449	0.09311567
5.629	-0.3316903	0.0955541
5.637	-0.3309161	0.09798358
5.645	-0.3301226	0.100404
5.653	-0.3293097	0.1028152
5.661	-0.3284775	0.105217
5.669	-0.3276262	0.1076094
5.677	-0.3267558	0.1099922
5.685	-0.3258664	0.1123652
5.693	-0.324958	0.1147284
5.701	-0.3240307	0.1170816
5.709	-0.3230847	0.1194247
5.717	-0.32212	0.1217576
5.725	-0.3211366	0.1240802
5.733	-0.3201347	0.1263922
5.741	-0.3191144	0.1286937
5.749	-0.3180757	0.1309844
5.757	-0.3170186	0.1332644
5.765	-0.3159435	0.1355333
5.773	-0.3148501	0.1377912
5.781	-0.3137388	0.1400378
5.789	-0.3126096	0.1422731
5.797	-0.3114625	0.1444971
5.805	-0.3102976	0.1467094
5.813	-0.3091152	0.1489101
5.821	-0.3079151	0.151099
5.829	-0.3066976	0.153276
5.837	-0.3054627	0.1554409
5.845	-0.3042106	0.1575938
5.853	-0.3029413	0.1597344
5.861	-0.3016549	0.1618627
5.869	-0.3003515	0.1639785
5.877	-0.2990312	0.1660817
5.885	-0.2976942	0.1681723
5.893	-0.2963405	0.17025
5.901	-0.2949703	0.1723149
5.909	-0.2935835	0.1743668
5.917	-0.2921804	0.1764055
5.925	-0.2907611	0.1784311
5.933	-0.2893256	0.1804433
5.941	-0.287874	0.1824421
5.949	-0.2864065	0.1844274
5.957	-0.2849232	0.1863991
5.965	-0.2834242	0.188357
5.973	-0.2819095	0.1903012
5.981	-0.2803794	0.1922314
5.989	-0.2788339	0.1941476
5.997	-0.2772731	0.1960496
6.005	-0.2756971	0.1979375
6.013	-0.2741061	0.199811
6.021	-0.2725002	0.2016702
6.029	-0.2708794	0.2035148
6.037	-0.269244	0.2053449
6.045	-0.2675939	0.2071603
6.053	-0.2659295	0.2089609
6.061	-0.2642506	0.2107466
6.069	-0.2625575	0.2125174
6.077	-0.2608504	0.2142732
6.085	-0.2591292	0.2160138
6.093	-0.2573942	0.2177393
6.101	-0.2556454	0.2194494
6.109	-0.253883	0.2211442
6.117	-0.2521072	0.2228235
6.125	-0.2503179	0.2244872
6.133	-0.2485154	0.2261353
6.141	-0.2466998	0.2277678
6.149	-0.2448712	0.2293844
6.157	-0.2430297	0.2309852
6.165	-0.2411754	0.23257
6.173	-0.2393086	0.2341389
6.181	-0.2374293	0.2356916
6.189	-0.2355376	0.2372282
6.197	-0.2336337	0.2387485
6.205	-0.2317176	0.2402525
6.213	-0.2297897	0.2417401
6.221	-0.2278498	0.2432113
6.229	-0.2258983	0.244666
6.237	-0.2239352	0.2461041
6.245	-0.2219607	0.2475255
6.253	-0.2199749	0.2489302
6.261	-0.2179779	0.2503181
6.269	-0.2159698	0.2516892
6.277	-0.2139509	0.2530433
6.285	-0.2119212	0.2543805
6.293	-0.2098808	0.2557006
6.301	-0.20783	0.2570036
6.309	-0.2057688	0.2582895
6.317	-0.2036974	0.2595582
6.325	-0.2016159	0.2608095
6.333	-0.1995245	0.2620436
6.341	-0.1974233	0.2632603
6.349	-0.1953124	0.2644595
6.357	-0.193192	0.2656413
6.365	-0.1910622	0.2668055
6.373	-0.1889232	0.2679521
6.381	-0.186775	0.2690811
6.389	-0.1846179	0.2701924
6.397	-0.182452	0.271286
6.405	-0.1802774	0.2723617
6.413	-0.1780942	0.2734197
6.421	-0.1759027	0.2744598
6.429	-0.1737029	0.275482
6.437	-0.171495	0.2764862
6.445	-0.1692792	0.2774724
6.453	-0.1670555	0.2784406
6.461	-0.1648242	0.2793907
6.469	-0.1625853	0.2803227
6.477	-0.1603391	0.2812366
6.485	-0.1580856	0.2821322
6.493	-0.155825	0.2830097
6.501	-0.1535575	0.2838689
6.509	-0.1512832	0.2847098
6.517	-0.1490022	0.2855324
6.525	-0.1467147	0.2863367
6.533	-0.1444208	0.2871226
6.541	-0.1421208	0.2878901
6.549	-0.1398146	0.2886392
6.557	-0.1375026	0.2893698
6.565	-0.1351848	0.2900819
6.573	-0.1328613	0.2907756
6.581	-0.1305324	0.2914507
6.589	-0.1281982	0.2921073
6.597	-0.1258588	0.2927453
6.605	-0.1235143	0.2933647
6.613	-0.121165	0.2939656
6.621	-0.1188109	0.2945478
6.629	-0.1164523	0.2951114
6.637	-0.1140892	0.2956563
6.645	-0.1117218	0.2961826
6.653	-0.1093503	0.2966902
6.661	-0.1069748	0.2971792
6.669	-0.1045955	0.2976494
